student_id,math_score,literature_score,english_score,physics_score,chemistry_score,biology_score,history_score,mbti_type,major_group,specific_major,major_rating
STU0355,9.7,5.7,6.1,6.0,9.3,9.1,5.2,ISFJ,Y tế & Sức khỏe,Kỹ thuật hình ảnh y học,4.8
STU0267,5.1,6.7,5.5,5.1,6.6,5.5,5.4,ESTP,Y tế & Sức khỏe,Y học dự phòng,3.2
STU2100,9.0,5.2,6.7,9.2,6.4,6.6,6.0,ESTJ,Xây dựng & Quy hoạch,Kinh tế xây dựng,4.9
STU0808,6.0,9.2,7.5,6.1,5.3,6.2,9.8,INFJ,Sư phạm & Giáo dục,Sư phạm Ngữ văn,3.9
STU0991,6.1,8.9,9.9,5.6,6.6,6.5,8.8,INTP,Ngôn ngữ & Văn hóa,Ngôn ngữ học,3.8
STU0291,9.8,6.1,7.0,5.6,9.1,8.9,6.5,ISTJ,Y tế & Sức khỏe,Điều dưỡng,4.5
STU1011,5.1,9.1,9.9,5.2,5.8,6.7,7.5,INTP,Ngôn ngữ & Văn hóa,Quốc tế học,4.0
STU0917,5.7,9.4,9.3,5.1,5.9,6.4,7.7,INFP,Ngôn ngữ & Văn hóa,Quốc tế học,4.9
STU0603,8.2,8.7,8.0,6.5,6.6,6.2,5.8,ENTJ,Kinh tế & Quản lý,Kiểm toán,4.9
STU0417,9.9,7.4,8.2,5.0,5.4,5.4,5.6,ENTJ,Kinh tế & Quản lý,Hệ thống thông tin quản lý,4.1
STU0473,9.6,7.9,8.3,5.7,6.3,5.3,6.5,ESTP,Kinh tế & Quản lý,Marketing,4.4
STU2022,7.6,5.4,5.1,6.5,8.1,9.3,6.0,INFP,Nông nghiệp & Môi trường,Công nghệ thực phẩm,4.1
STU2053,6.3,4.1,5.1,5.0,5.3,5.0,5.9,ESTP,Nông nghiệp & Môi trường,Khoa học môi trường,3.4
STU2416,5.9,8.1,9.1,6.5,5.2,6.4,8.4,ESFJ,Du lịch & Dịch vụ,Du lịch,4.4
STU1678,9.0,5.4,6.3,9.3,7.5,5.7,5.4,ESTP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điều khiển và tự động hóa,4.8
STU1195,6.7,8.5,8.2,6.9,6.9,6.2,8.3,ENTP,Truyền thông & Báo chí,Báo chí,4.9
STU2488,6.2,7.4,8.0,6.7,5.3,6.1,7.8,ESTP,Du lịch & Dịch vụ,Quản trị dịch vụ du lịch và lữ hành,4.3
STU1310,6.2,8.4,5.5,6.9,6.4,5.3,7.8,INFJ,Nghệ thuật & Thiết kế,Thanh nhạc,4.4
STU0279,9.3,7.0,5.2,5.6,9.6,8.6,5.8,INFJ,Y tế & Sức khỏe,Y đa khoa,4.2
STU0868,7.0,8.8,9.3,6.2,7.0,5.7,8.8,INTP,Ngôn ngữ & Văn hóa,Ngôn ngữ Trung Quốc,4.2
STU0874,6.0,8.3,9.0,6.5,6.2,6.7,7.4,INTP,Ngôn ngữ & Văn hóa,Ngôn ngữ Nhật,4.6
STU1402,6.8,7.8,7.0,7.0,6.6,5.0,7.3,INFP,Nghệ thuật & Thiết kế,Thiết kế nội thất,4.0
STU0019,8.9,6.6,9.4,9.8,6.4,6.9,5.2,INTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Thiết kế vi mạch,4.2
STU2021,7.8,5.1,5.2,6.4,7.1,9.2,5.1,ISFP,Nông nghiệp & Môi trường,Công nghệ thực phẩm,4.1
STU2085,9.0,5.2,5.2,8.2,7.3,6.3,6.1,ISTJ,Xây dựng & Quy hoạch,Kỹ thuật xây dựng,4.3
STU1671,9.2,5.5,5.1,8.9,8.0,5.7,5.9,ISTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điều khiển và tự động hóa,4.8
STU1293,5.9,4.1,6.9,5.1,4.9,5.7,6.3,ENTP,Nghệ thuật & Thiết kế,Điêu khắc,3.1
STU0867,6.8,4.3,6.8,6.9,4.6,5.9,4.9,ESTJ,Ngôn ngữ & Văn hóa,Đông phương học,3.4
STU1111,7.0,9.3,8.9,6.8,5.2,5.9,7.6,ENTP,Truyền thông & Báo chí,Công nghệ truyền thông,4.4
STU2055,7.5,5.3,5.9,5.4,8.9,7.8,6.9,ISFP,Nông nghiệp & Môi trường,Nuôi trồng thủy sản,4.5
STU1653,5.2,9.3,8.2,6.2,6.1,6.2,9.6,ENTJ,Luật & Xã hội,Tâm lý học,4.8
STU0220,8.6,6.9,6.7,6.1,10.0,9.5,6.4,ISTJ,Y tế & Sức khỏe,Răng - Hàm - Mặt,3.8
STU1118,5.8,8.6,8.0,6.9,5.9,5.5,8.1,ENFP,Truyền thông & Báo chí,Quan hệ công chúng,4.8
STU1180,5.1,9.4,9.4,6.2,6.9,5.6,8.9,ESFP,Truyền thông & Báo chí,Quan hệ công chúng,4.0
STU0304,9.5,5.6,5.2,6.6,8.7,9.7,6.6,ISTJ,Y tế & Sức khỏe,Kỹ thuật phục hồi chức năng,4.2
STU2319,5.8,7.3,8.3,5.1,5.3,6.7,8.3,ESFJ,Du lịch & Dịch vụ,Quản trị nhà hàng và dịch vụ ăn uống,4.0
STU0621,9.9,9.0,9.1,6.8,6.5,5.8,5.4,ENTJ,Kinh tế & Quản lý,Quản trị kinh doanh,4.2
STU2439,6.3,7.4,9.4,6.9,6.5,6.5,8.4,ESFJ,Du lịch & Dịch vụ,Quản trị dịch vụ du lịch và lữ hành,4.5
STU0671,6.1,9.2,7.1,6.4,5.7,5.7,9.8,ISFJ,Sư phạm & Giáo dục,Sư phạm Vật lý,3.9
STU1383,6.2,7.6,6.2,7.0,6.9,6.4,6.6,ISFP,Nghệ thuật & Thiết kế,Thanh nhạc,3.9
STU0622,8.3,7.7,8.6,6.6,5.2,5.2,5.6,ENTP,Kinh tế & Quản lý,Kinh tế,4.0
STU0875,5.4,8.9,9.6,5.4,6.7,6.5,8.2,ISFP,Ngôn ngữ & Văn hóa,Quốc tế học,4.5
STU1245,5.7,6.5,4.4,6.2,5.1,4.4,4.3,INTP,Truyền thông & Báo chí,Báo chí,1.6
STU1000,6.5,9.3,9.7,5.2,5.5,6.6,8.1,INTP,Ngôn ngữ & Văn hóa,Ngôn ngữ học,3.9
STU2321,5.7,7.3,8.7,5.1,5.4,6.2,8.9,ESTP,Du lịch & Dịch vụ,Quản trị dịch vụ du lịch và lữ hành,4.6
STU0839,6.5,9.5,9.0,6.2,7.0,5.1,7.0,INFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Trung Quốc,4.2
STU2365,6.3,7.0,8.7,6.2,5.6,5.1,8.7,ESFJ,Du lịch & Dịch vụ,Du lịch,4.1
STU1197,6.8,9.5,9.2,5.8,6.8,5.8,7.7,ENFP,Truyền thông & Báo chí,Lưu trữ học,4.0
STU1099,6.5,8.8,8.7,5.1,5.1,6.8,7.6,ENTP,Truyền thông & Báo chí,Truyền thông đa phương tiện,4.5
STU0193,9.7,6.3,9.6,8.2,8.0,5.0,5.1,ISTP,Công nghệ Thông tin & Kỹ thuật Máy tính,An toàn thông tin,4.2
STU0175,10.0,6.0,7.8,8.8,6.2,5.0,6.4,INTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học Máy tính,4.6
STU0762,5.2,9.9,8.9,6.3,5.9,5.5,9.8,ESFJ,Sư phạm & Giáo dục,Sư phạm Vật lý,4.1
STU2282,8.8,6.7,6.5,8.8,7.9,5.6,6.3,ISTP,Xây dựng & Quy hoạch,Quản lý xây dựng,4.0
STU1455,6.3,8.2,6.7,6.7,5.7,6.9,7.5,ISFP,Nghệ thuật & Thiết kế,Hội họa,4.5
STU2464,5.5,6.1,6.6,6.3,6.6,4.6,4.7,ISTP,Du lịch & Dịch vụ,Quản lý thể dục thể thao,1.8
STU1056,5.1,9.4,8.7,6.0,6.1,5.8,8.0,ENTP,Truyền thông & Báo chí,Truyền thông đa phương tiện,5.0
STU0129,9.8,6.8,8.6,8.2,7.8,6.5,6.4,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ thông tin,4.2
STU0341,9.2,6.1,6.0,6.4,9.5,9.9,6.5,ISFJ,Y tế & Sức khỏe,Răng - Hàm - Mặt,4.6
STU1676,8.9,5.1,6.8,9.6,8.2,6.4,6.4,ESTP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ điện tử,4.1
STU0644,6.1,8.8,8.4,6.0,6.0,5.8,9.7,ESFJ,Sư phạm & Giáo dục,Sư phạm Ngữ văn,4.2
STU0980,5.4,8.8,9.8,5.6,6.7,6.1,8.2,INFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Trung Quốc,4.0
STU0308,8.8,5.0,6.7,6.6,9.5,9.6,6.3,ISTJ,Y tế & Sức khỏe,Quản lý bệnh viện,4.3
STU0384,9.5,6.0,5.0,5.4,9.7,9.2,6.8,ISTJ,Y tế & Sức khỏe,Kỹ thuật phục hồi chức năng,4.7
STU1271,6.2,5.5,6.7,4.3,5.1,4.5,5.3,ENTP,Nghệ thuật & Thiết kế,Kiến trúc,2.9
STU2311,5.5,7.7,8.5,5.9,6.0,5.6,7.9,ENFP,Du lịch & Dịch vụ,Du lịch,4.7
STU0742,6.3,9.4,8.4,6.7,6.5,6.6,9.4,ENFJ,Sư phạm & Giáo dục,Tâm lý học giáo dục,5.0
STU0178,8.8,6.2,8.0,9.2,7.0,6.7,6.3,ISTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Thiết kế vi mạch,3.9
STU0427,9.3,8.3,8.5,5.8,5.9,7.0,5.8,ENTJ,Kinh tế & Quản lý,Tài chính - Ngân hàng,4.8
STU0783,5.5,8.9,7.4,6.1,5.2,6.6,9.6,ESFJ,Sư phạm & Giáo dục,Sư phạm Tin học,4.4
STU1742,9.4,5.6,6.7,9.1,7.7,5.3,5.8,ESTP,"Kỹ thuật, Cơ khí & Ô tô",Công nghệ kỹ thuật ô tô,4.8
STU1674,9.5,5.5,6.5,9.5,7.0,6.2,5.5,ISTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện,3.9
STU1876,5.7,6.8,5.1,5.5,5.3,5.1,6.6,ESTP,Nông nghiệp & Môi trường,Khoa học môi trường,1.7
STU0185,8.9,5.1,8.4,8.2,7.3,5.4,5.5,ISTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Kỹ thuật phần mềm,4.0
STU1035,5.2,6.3,5.6,4.4,6.0,4.3,5.7,ISTP,Ngôn ngữ & Văn hóa,Ngôn ngữ học,3.3
STU2174,9.3,5.4,5.6,9.4,7.6,6.6,6.2,ISTJ,Xây dựng & Quy hoạch,Kỹ thuật cấp thoát nước,4.3
STU2287,8.5,6.1,6.2,9.2,7.9,5.6,6.3,ISTP,Xây dựng & Quy hoạch,Quản lý xây dựng,4.6
STU1456,5.4,7.7,6.3,5.2,5.8,5.0,7.7,INFJ,Nghệ thuật & Thiết kế,Thanh nhạc,4.9
STU1147,5.9,9.9,9.1,5.1,5.2,6.5,7.4,ENTP,Truyền thông & Báo chí,Truyền thông đa phương tiện,4.1
STU0757,5.8,8.8,8.0,5.6,6.4,6.0,8.8,ISFJ,Sư phạm & Giáo dục,Sư phạm Vật lý,3.9
STU0612,8.2,7.3,9.4,6.8,5.5,6.7,5.1,ESTJ,Kinh tế & Quản lý,Quản trị kinh doanh,4.2
STU0490,8.9,8.0,8.8,6.0,6.0,6.9,5.5,ENTP,Kinh tế & Quản lý,Kinh tế quốc tế,3.9
STU2216,5.0,5.2,6.3,4.7,6.8,5.9,4.8,ENFP,Xây dựng & Quy hoạch,Kinh tế xây dựng,1.9
STU1453,6.7,6.0,4.3,4.0,6.8,6.3,4.3,ISTP,Nghệ thuật & Thiết kế,Đạo diễn Điện ảnh - Truyền hình,2.7
STU2252,8.1,5.2,5.8,8.9,6.2,5.0,6.7,ISTJ,Xây dựng & Quy hoạch,Công nghệ kỹ thuật công trình xây dựng,4.0
STU1045,5.1,9.1,8.4,5.6,5.3,5.8,7.1,ENFP,Truyền thông & Báo chí,Quan hệ công chúng,4.1
STU1643,6.3,9.9,7.9,5.9,5.9,6.5,9.5,ENTJ,Luật & Xã hội,Luật,4.2
STU2448,5.3,7.1,9.4,6.3,6.4,5.7,8.4,ESFJ,Du lịch & Dịch vụ,Du lịch,4.2
STU0987,5.7,8.3,9.4,6.4,5.9,5.4,8.3,INFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Trung Quốc,4.8
STU0119,9.0,6.1,9.4,8.7,7.8,6.9,5.9,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học Máy tính,4.6
STU1915,6.5,4.5,4.6,4.6,5.8,6.3,4.8,ENFP,Nông nghiệp & Môi trường,Nuôi trồng thủy sản,3.1
STU0282,9.7,6.7,6.0,5.5,9.1,9.0,5.4,INFJ,Y tế & Sức khỏe,Kỹ thuật hình ảnh y học,4.6
STU2182,9.3,6.4,6.0,9.0,7.4,5.8,7.0,ISTJ,Xây dựng & Quy hoạch,Quản lý xây dựng,4.9
STU1978,7.9,6.8,5.2,6.9,7.5,9.4,6.6,ISFJ,Nông nghiệp & Môi trường,Thú y,4.7
STU1831,8.0,5.0,5.4,9.6,7.7,6.9,5.8,ISTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ điện tử,4.1
STU2426,5.5,7.7,8.3,5.3,5.4,5.8,8.6,ENFP,Du lịch & Dịch vụ,Quản trị khách sạn,4.6
STU1921,8.4,5.1,6.4,7.0,7.7,7.8,5.4,ISFP,Nông nghiệp & Môi trường,Thú y,4.1
STU0367,9.7,6.5,6.3,5.7,9.8,9.0,5.5,INFJ,Y tế & Sức khỏe,Răng - Hàm - Mặt,4.5
STU2105,8.7,5.7,5.5,8.7,6.8,6.9,5.3,ESTJ,Xây dựng & Quy hoạch,Kinh tế xây dựng,3.9
STU0556,8.6,8.1,9.3,6.6,6.4,5.1,6.0,ENTJ,Kinh tế & Quản lý,Marketing,4.5
STU1106,5.6,8.8,8.1,6.9,5.8,6.2,7.9,ENTP,Truyền thông & Báo chí,Truyền thông đa phương tiện,4.8
STU2144,4.1,4.1,5.4,4.6,5.6,5.9,5.3,ESTP,Xây dựng & Quy hoạch,Kỹ thuật cấp thoát nước,2.7
STU2005,8.4,5.2,5.2,6.0,8.2,8.6,5.6,ISFJ,Nông nghiệp & Môi trường,Nuôi trồng thủy sản,4.0
STU0204,9.7,6.9,9.4,9.2,6.6,6.1,5.2,ISTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học Máy tính,4.3
STU1958,8.1,5.9,6.2,6.8,8.5,8.9,6.5,ISTJ,Nông nghiệp & Môi trường,Công nghệ thực phẩm,4.1
STU0121,4.1,6.9,4.2,6.8,6.0,6.2,4.6,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Thiết kế vi mạch,2.0
STU0284,9.9,5.5,5.5,6.7,9.5,9.5,6.6,ISFJ,Y tế & Sức khỏe,Điều dưỡng,4.1
STU0576,9.1,8.8,9.2,6.2,6.6,5.2,5.7,ENTP,Kinh tế & Quản lý,Kinh tế quốc tế,4.7
STU1300,6.6,8.3,6.6,5.3,6.9,6.0,7.6,INFP,Nghệ thuật & Thiết kế,Thiết kế thời trang,4.9
STU1519,6.7,9.8,7.4,5.1,5.8,5.5,9.8,ISTJ,Luật & Xã hội,Quản lý nhà nước,4.8
STU0276,9.7,6.3,6.5,5.9,9.7,9.4,5.4,ISTJ,Y tế & Sức khỏe,Kỹ thuật phục hồi chức năng,4.7
STU2229,8.5,6.1,5.9,8.9,6.2,5.5,5.8,ISTP,Xây dựng & Quy hoạch,Địa kỹ thuật xây dựng,4.2
STU0840,6.8,8.1,10.0,6.9,5.4,6.2,8.4,INFP,Ngôn ngữ & Văn hóa,Tiếng Việt và văn hoá Việt Nam,3.8
STU0361,9.5,7.0,6.3,5.3,10.0,8.7,6.4,ISTJ,Y tế & Sức khỏe,Y học cổ truyền,4.8
STU0822,5.7,8.8,7.5,5.7,5.0,6.4,8.9,ISFJ,Sư phạm & Giáo dục,Giáo dục Tiểu học,4.6
STU1768,6.7,4.8,5.0,5.5,4.4,6.4,5.7,ENFJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện tử - viễn thông,2.2
STU0892,5.2,8.1,9.6,6.5,6.7,5.5,8.7,INTP,Ngôn ngữ & Văn hóa,Ngôn ngữ Hàn Quốc,4.5
STU1540,4.1,5.1,5.5,4.6,6.9,4.9,4.9,ESTP,Luật & Xã hội,Chính trị học,1.8
STU2249,8.4,5.1,5.5,9.4,7.4,6.6,5.5,ESTJ,Xây dựng & Quy hoạch,Địa kỹ thuật xây dựng,4.9
STU0287,9.0,5.7,6.7,5.4,9.2,8.8,6.9,ISFP,Y tế & Sức khỏe,Điều dưỡng,4.3
STU1567,6.2,9.2,8.0,5.3,5.1,6.6,9.2,ISTJ,Luật & Xã hội,Luật,4.0
STU0706,6.0,8.8,8.9,6.2,6.8,5.7,8.6,INFJ,Sư phạm & Giáo dục,Tâm lý học giáo dục,4.6
STU1128,6.1,8.7,8.9,5.4,5.6,5.8,7.7,ENFP,Truyền thông & Báo chí,Báo chí,4.8
STU0424,9.9,7.9,8.1,6.0,5.5,5.7,6.7,ENTJ,Kinh tế & Quản lý,Thương mại điện tử,4.7
STU1804,8.8,6.8,6.6,8.7,7.4,5.1,5.1,ESTP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điều khiển và tự động hóa,4.4
STU1261,6.8,8.9,5.9,5.1,6.6,5.6,7.7,INFJ,Nghệ thuật & Thiết kế,Thiết kế đồ họa,4.6
STU1584,5.6,9.4,8.3,6.8,6.6,5.2,9.0,INTJ,Luật & Xã hội,Quản lý nhà nước,3.9
STU1557,5.1,4.3,6.1,5.8,5.6,5.4,6.5,ISTP,Luật & Xã hội,Luật kinh tế,2.0
STU0066,9.1,5.3,9.9,8.7,7.7,5.2,6.8,INTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Thiết kế vi mạch,4.2
STU1642,5.1,8.9,7.3,5.1,6.7,6.4,8.9,ISTJ,Luật & Xã hội,Luật,4.7
STU2390,6.6,7.2,8.1,6.8,5.3,6.9,8.8,ESTP,Du lịch & Dịch vụ,Quản trị nhà hàng và dịch vụ ăn uống,4.5
STU0860,5.4,9.2,9.9,6.7,6.3,6.2,7.7,INTP,Ngôn ngữ & Văn hóa,Quốc tế học,4.0
STU0720,5.9,9.6,8.0,5.4,6.9,6.3,9.5,ISFJ,Sư phạm & Giáo dục,Giáo dục Tiểu học,4.3
STU0231,9.7,6.2,5.3,6.7,9.2,9.4,5.2,ISFJ,Y tế & Sức khỏe,Răng - Hàm - Mặt,4.6
STU2070,7.9,6.5,6.6,6.4,8.6,9.3,6.7,INFP,Nông nghiệp & Môi trường,Lâm nghiệp đô thị,3.9
STU1190,6.6,9.6,9.0,5.7,6.8,6.6,8.1,ESFP,Truyền thông & Báo chí,Báo chí,3.9
STU2277,9.2,6.4,6.0,8.4,6.6,6.8,6.1,ESTJ,Xây dựng & Quy hoạch,Quản lý xây dựng,4.2
STU0884,5.7,9.2,9.6,5.6,6.3,6.9,7.5,INTP,Ngôn ngữ & Văn hóa,Văn học,4.5
STU1318,6.1,8.5,6.4,6.9,5.0,6.7,6.5,ISFP,Nghệ thuật & Thiết kế,Thanh nhạc,4.7
STU1511,5.3,9.5,7.5,5.5,5.8,5.3,9.9,INTJ,Luật & Xã hội,Quản lý nhà nước,4.2
STU2020,8.2,5.8,6.7,5.0,8.2,8.3,5.8,ISFP,Nông nghiệp & Môi trường,Nuôi trồng thủy sản,4.8
STU1072,6.2,9.1,9.3,6.4,5.3,6.9,8.6,ENFP,Truyền thông & Báo chí,Thông tin - thư viện,4.4
STU0375,8.6,6.1,5.9,6.2,9.4,8.9,5.5,ISFJ,Y tế & Sức khỏe,Dược học,4.6
STU0756,5.4,9.5,7.4,6.0,5.0,6.2,8.3,ENFJ,Sư phạm & Giáo dục,Giáo dục Mầm non,4.9
STU1524,6.0,9.5,7.9,5.0,5.6,6.3,9.8,INFJ,Luật & Xã hội,Quản lý nhà nước,4.7
STU1238,5.2,9.1,8.7,5.3,6.4,5.4,7.0,ENTP,Truyền thông & Báo chí,Truyền thông đại chúng,4.3
STU0298,8.9,6.8,5.9,5.5,9.1,8.9,6.7,INFJ,Y tế & Sức khỏe,Y đa khoa,4.5
STU0599,8.6,8.6,8.1,6.9,6.8,5.5,5.3,ENTP,Kinh tế & Quản lý,Kinh tế,4.6
STU2127,8.9,5.1,6.0,8.7,7.3,7.0,6.8,ESTJ,Xây dựng & Quy hoạch,Kỹ thuật cấp thoát nước,4.2
STU0100,9.0,6.5,8.6,8.6,7.8,6.1,5.6,INTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học dữ liệu,4.4
STU0820,6.5,9.1,8.4,6.9,5.1,6.7,8.3,ISFJ,Sư phạm & Giáo dục,Sư phạm Ngữ văn,4.9
STU1725,8.3,5.4,5.8,9.5,7.7,6.2,7.0,ISTP,"Kỹ thuật, Cơ khí & Ô tô",Robot và Trí tuệ nhân tạo,4.7
STU1630,6.3,4.3,5.7,4.6,4.1,6.0,6.7,ENTP,Luật & Xã hội,Luật quốc tế,1.5
STU0530,9.7,7.0,8.8,6.3,6.4,5.9,5.7,ESTP,Kinh tế & Quản lý,Kiểm toán,4.0
STU1235,6.6,9.7,8.7,5.2,5.1,5.2,7.8,ENFP,Truyền thông & Báo chí,Công nghệ truyền thông,4.6
STU1006,6.5,8.1,9.6,5.2,5.4,6.9,8.3,INTP,Ngôn ngữ & Văn hóa,Ngôn ngữ Trung Quốc,4.2
STU1726,8.1,5.8,5.3,8.6,8.2,5.5,5.8,ISTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điều khiển và tự động hóa,4.5
STU0637,7.0,8.7,9.0,5.4,6.3,6.7,9.3,ISFJ,Sư phạm & Giáo dục,Sư phạm Tiếng Anh,5.0
STU2193,9.2,5.6,6.0,9.1,6.4,6.2,5.4,ESTJ,Xây dựng & Quy hoạch,Công nghệ kỹ thuật công trình xây dựng,4.9
STU0186,5.7,4.0,4.6,5.7,4.9,5.9,5.4,INFJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Kỹ thuật phần mềm,1.9
STU1386,6.2,8.1,6.6,5.6,5.5,5.3,7.9,ISFP,Nghệ thuật & Thiết kế,Thiết kế thời trang,4.7
STU1062,5.1,4.1,5.9,5.6,6.9,6.8,5.7,ESTJ,Truyền thông & Báo chí,Báo chí,3.2
STU1369,6.5,8.6,6.9,5.3,5.7,6.3,7.2,INFJ,Nghệ thuật & Thiết kế,Hội họa,4.9
STU2010,8.3,6.7,5.3,6.0,8.0,9.4,6.4,INFP,Nông nghiệp & Môi trường,Lâm nghiệp đô thị,4.9
STU2119,8.4,6.4,5.9,9.4,6.2,6.4,6.9,ESTJ,Xây dựng & Quy hoạch,Kỹ thuật cấp thoát nước,4.7
STU0512,8.7,7.9,8.4,5.5,5.2,6.7,5.3,ENTJ,Kinh tế & Quản lý,Tài chính - Ngân hàng,4.8
STU1663,6.6,9.8,7.1,5.4,5.1,6.6,9.0,INFJ,Luật & Xã hội,Luật kinh tế,4.9
STU2116,9.4,5.5,5.9,9.1,6.7,5.4,5.4,ISTJ,Xây dựng & Quy hoạch,Địa kỹ thuật xây dựng,4.0
STU1392,5.7,7.6,6.5,6.0,7.0,6.5,6.7,INFJ,Nghệ thuật & Thiết kế,Đạo diễn Điện ảnh - Truyền hình,4.4
STU2079,6.2,6.0,4.3,4.9,5.7,5.7,4.6,ESTJ,Nông nghiệp & Môi trường,Nông nghiệp,1.6
STU0608,9.6,7.3,8.3,5.5,6.8,6.6,6.6,ESTJ,Kinh tế & Quản lý,Tài chính - Ngân hàng,4.9
STU0974,4.1,6.6,6.4,5.3,6.4,6.3,5.2,ENTP,Ngôn ngữ & Văn hóa,Ngôn ngữ Trung Quốc,3.5
STU0152,9.6,5.2,10.0,9.1,6.6,5.6,5.8,INTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học Máy tính,3.8
STU1554,4.7,5.7,6.3,5.1,6.7,5.1,5.8,ESTJ,Luật & Xã hội,Chính trị học,2.4
STU2099,8.4,5.3,6.5,8.4,7.5,5.2,5.3,ISTP,Xây dựng & Quy hoạch,Quản lý xây dựng,4.1
STU1345,5.9,7.9,5.9,6.6,6.4,5.0,7.2,ISFP,Nghệ thuật & Thiết kế,Kiến trúc,4.9
STU0870,5.1,5.5,7.0,5.3,6.1,4.4,5.0,ENFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Anh,3.0
STU2272,9.2,7.0,5.5,8.2,7.7,6.1,6.3,ESTJ,Xây dựng & Quy hoạch,Kỹ thuật cấp thoát nước,4.7
STU0024,8.8,5.7,8.2,9.9,6.3,5.7,5.1,ISTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học dữ liệu,3.9
STU0159,9.2,5.4,9.8,8.6,6.2,6.4,5.3,INTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ thông tin,4.5
STU0332,6.6,6.7,5.3,6.3,5.8,6.5,6.2,ENFP,Y tế & Sức khỏe,Điều dưỡng,3.0
STU0977,6.2,8.5,9.3,6.1,6.5,5.2,8.6,INTP,Ngôn ngữ & Văn hóa,Quốc tế học,4.7
STU2384,7.0,8.2,8.1,5.4,5.6,6.8,8.9,ESFP,Du lịch & Dịch vụ,Du lịch,4.1
STU1714,9.2,6.7,5.3,9.9,8.3,5.4,6.3,ESTP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện,4.9
STU2146,6.4,4.8,6.2,4.2,5.5,5.6,6.2,ESTJ,Xây dựng & Quy hoạch,Địa kỹ thuật xây dựng,1.8
STU2446,6.9,7.4,8.9,6.0,6.9,5.5,8.6,ESFP,Du lịch & Dịch vụ,Quản lý thể dục thể thao,4.6
STU0643,4.3,4.7,5.0,4.7,6.2,6.8,4.8,ENTP,Sư phạm & Giáo dục,Sư phạm Toán học,1.8
STU1961,7.9,6.4,6.5,6.9,7.5,9.3,7.0,ISFJ,Nông nghiệp & Môi trường,Công nghệ sau thu hoạch,4.6
STU0312,9.6,5.4,6.1,5.5,9.6,9.4,6.5,ISTJ,Y tế & Sức khỏe,Răng - Hàm - Mặt,4.7
STU0352,8.6,5.7,5.9,5.3,9.1,9.6,5.2,ISFJ,Y tế & Sức khỏe,Dược học,3.9
STU0549,9.0,8.5,9.3,5.0,5.3,6.0,5.2,ESTP,Kinh tế & Quản lý,Quản trị kinh doanh,4.1
STU1984,5.2,6.7,4.0,5.0,5.8,4.5,5.4,INFP,Nông nghiệp & Môi trường,Công nghệ sinh học,3.4
STU1124,6.5,9.4,8.8,6.5,6.5,5.3,7.1,ENTP,Truyền thông & Báo chí,Thông tin - thư viện,3.9
STU0307,9.7,5.6,6.7,6.8,9.3,9.2,5.3,ISFP,Y tế & Sức khỏe,Quản lý bệnh viện,4.2
STU0288,9.3,5.9,6.1,7.0,9.8,8.8,6.4,INFJ,Y tế & Sức khỏe,Y học cổ truyền,4.2
STU0695,5.5,9.0,7.1,6.9,5.0,6.7,9.9,ISFJ,Sư phạm & Giáo dục,Sư phạm Tiếng Anh,3.8
STU1361,6.2,8.2,5.5,5.8,5.1,5.3,6.6,ISFP,Nghệ thuật & Thiết kế,Thiết kế đồ họa,3.9
STU0631,6.5,10.0,7.0,6.5,6.2,5.4,9.2,ESFJ,Sư phạm & Giáo dục,Sư phạm Ngữ văn,3.8
STU1808,4.3,4.4,4.4,4.6,6.4,4.2,5.9,INTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điều khiển và tự động hóa,3.1
