student_id,math_score,literature_score,english_score,physics_score,chemistry_score,biology_score,history_score,mbti_type,major_group,specific_major,major_rating
STU1673,9.6,8.9,9.9,5.9,6.0,5.4,7.5,ESTP,Kinh tế & Quản lý,Kinh tế quốc tế,3.7
STU7801,5.7,7.3,8.6,5.6,6.4,7.0,8.9,ESFP,Du lịch & Dịch vụ,Du lịch,5.4
STU0051,9.6,6.3,8.4,9.1,5.9,6.3,6.0,INTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học dữ liệu,5.5
STU5495,4.3,5.5,6.1,5.8,5.8,5.1,4.0,INTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điều khiển và tự động hóa,2.3
STU0734,9.6,5.4,7.4,6.8,8.8,9.2,5.8,ISFP,Y tế & Sức khỏe,Dược học,4.3
STU0246,8.7,6.2,7.8,9.2,7.8,6.9,6.9,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,An toàn thông tin,3.3
STU7402,6.6,7.5,7.8,6.9,4.3,5.2,8.4,ESTP,Du lịch & Dịch vụ,Quản lý thể dục thể thao,5.0
STU0180,9.1,6.9,8.2,8.4,8.0,6.6,6.1,ISTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Thiết kế vi mạch,3.7
STU6907,8.7,5.4,6.1,9.0,7.9,6.0,4.9,ISTP,Xây dựng & Quy hoạch,Địa kỹ thuật xây dựng,4.1
STU0018,10.0,8.2,8.3,9.4,6.2,6.3,5.1,ISTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học dữ liệu,5.2
STU2179,6.3,7.7,7.8,5.8,6.3,5.2,9.7,ISFJ,Sư phạm & Giáo dục,Sư phạm Tiếng Anh,4.0
STU7125,10.0,6.1,5.0,8.5,7.4,5.8,6.4,ISTJ,Xây dựng & Quy hoạch,Kinh tế xây dựng,3.9
STU2471,8.2,10.0,8.6,6.1,4.8,5.7,9.4,ESFJ,Sư phạm & Giáo dục,Sư phạm Toán học,4.2
STU3795,5.4,9.3,9.1,5.6,6.8,6.3,9.2,ENTP,Truyền thông & Báo chí,Lưu trữ học,4.0
STU5286,7.3,5.2,4.8,5.5,4.7,6.4,6.5,ESTP,Luật & Xã hội,Tâm lý học,3.3
STU4557,7.0,7.9,6.1,6.7,6.5,5.0,8.0,INFP,Nghệ thuật & Thiết kế,Thanh nhạc,5.0
STU7545,5.4,7.0,9.5,6.2,7.1,5.6,8.0,ESFJ,Du lịch & Dịch vụ,Quản trị nhà hàng và dịch vụ ăn uống,4.1
STU1184,9.4,5.4,6.9,6.5,8.2,8.7,7.3,ISFP,Y tế & Sức khỏe,Quản lý bệnh viện,4.8
STU7688,5.7,7.0,9.0,6.9,5.9,6.9,7.7,ESTP,Du lịch & Dịch vụ,Quản trị khách sạn,4.1
STU7392,7.3,8.6,8.5,4.7,5.5,5.2,7.5,ESFP,Du lịch & Dịch vụ,Quản trị khách sạn,4.8
STU1616,10.0,6.7,8.8,7.1,6.4,5.4,5.1,ESTP,Kinh tế & Quản lý,Kế toán,5.2
STU4604,5.4,8.3,7.1,6.9,6.5,4.5,6.3,ISFP,Nghệ thuật & Thiết kế,Thiết kế thời trang,4.5
STU6359,8.5,8.0,6.4,5.3,9.0,9.4,6.6,INFP,Nông nghiệp & Môi trường,Công nghệ sau thu hoạch,3.9
STU0322,8.2,6.6,7.7,9.8,8.0,6.0,4.7,ISTP,Công nghệ Thông tin & Kỹ thuật Máy tính,An toàn thông tin,5.1
STU6274,7.6,6.1,5.1,5.2,9.4,8.6,5.6,INFP,Nông nghiệp & Môi trường,Nuôi trồng thủy sản,3.9
STU7992,5.5,7.9,8.4,5.7,7.0,5.9,7.9,ESTP,Du lịch & Dịch vụ,Du lịch,5.4
STU6057,8.1,5.0,6.4,6.8,8.6,9.1,5.1,ISTJ,Nông nghiệp & Môi trường,Nông nghiệp,4.9
STU4506,6.3,9.0,6.1,5.1,5.3,5.5,7.4,INFP,Nghệ thuật & Thiết kế,Thiết kế công nghiệp,3.8
STU1534,8.4,6.7,8.3,6.2,6.1,6.8,6.5,ENTP,Kinh tế & Quản lý,Kinh doanh quốc tế,3.7
STU2583,7.6,9.0,9.6,6.5,6.6,6.3,9.6,ESFJ,Sư phạm & Giáo dục,Giáo dục Tiểu học,4.1
STU5607,8.0,7.1,4.4,10.0,6.4,6.4,6.0,ESTP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện,4.4
STU3306,5.4,8.8,8.8,6.5,7.0,6.8,6.8,INTP,Ngôn ngữ & Văn hóa,Đông phương học,4.2
STU7866,6.7,4.5,6.1,5.0,3.9,6.0,5.8,INFP,Du lịch & Dịch vụ,Quản trị nhà hàng và dịch vụ ăn uống,3.6
STU2843,6.4,8.7,10.0,6.4,5.7,4.8,8.5,INFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Trung Quốc,4.0
STU3729,6.2,9.9,7.9,5.5,5.0,5.6,6.0,ENTP,Truyền thông & Báo chí,Lưu trữ học,4.9
STU0958,8.0,5.7,6.4,6.7,9.0,8.8,5.1,INFJ,Y tế & Sức khỏe,Kỹ thuật phục hồi chức năng,5.1
STU6318,7.2,6.2,6.4,5.3,8.2,10.0,6.4,ISFP,Nông nghiệp & Môi trường,Công nghệ sinh học,4.4
STU1145,9.2,5.2,6.1,6.5,9.1,8.0,5.9,ISTJ,Y tế & Sức khỏe,Kỹ thuật phục hồi chức năng,4.5
STU2887,6.1,7.7,9.7,7.4,7.0,7.1,7.3,INTP,Ngôn ngữ & Văn hóa,Ngôn ngữ Hàn Quốc,5.3
STU2514,6.2,10.0,8.8,6.9,5.1,8.0,10.0,INFJ,Sư phạm & Giáo dục,Sư phạm Tin học,4.5
STU1966,8.9,7.1,9.4,6.2,6.4,6.6,6.4,ENTJ,Kinh tế & Quản lý,Kiểm toán,4.6
STU3299,4.7,8.4,9.8,5.4,5.3,5.9,7.6,INFP,Ngôn ngữ & Văn hóa,Quốc tế học,4.6
STU7501,6.7,7.8,8.1,6.0,7.2,6.6,8.9,ESFJ,Du lịch & Dịch vụ,Quản lý thể dục thể thao,3.6
STU7547,7.2,7.1,8.3,6.2,6.6,6.6,7.7,ENFP,Du lịch & Dịch vụ,Quản trị khách sạn,5.0
STU4240,4.6,5.8,6.2,6.0,5.7,5.1,5.6,ISTJ,Nghệ thuật & Thiết kế,Kiến trúc,2.1
STU6010,6.7,6.7,5.6,6.1,8.1,9.9,6.5,ISFP,Nông nghiệp & Môi trường,Nuôi trồng thủy sản,4.1
STU2690,5.9,8.3,10.0,4.5,5.3,6.9,8.4,INFP,Ngôn ngữ & Văn hóa,Đông phương học,3.9
STU3298,6.6,9.4,9.2,6.8,7.1,6.1,7.5,INFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Nhật,4.7
STU5781,8.5,6.9,6.6,7.7,8.8,5.5,5.3,ISTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ điện tử,5.2
STU1076,9.0,4.9,5.5,6.3,10.0,9.9,7.7,ISTJ,Y tế & Sức khỏe,Răng - Hàm - Mặt,5.0
STU5008,6.2,8.4,7.2,6.6,5.7,6.1,10.0,ISTJ,Luật & Xã hội,Chính trị học,4.5
STU2689,5.5,9.2,9.0,7.2,6.9,6.8,7.7,ISFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Trung Quốc,4.0
STU2273,6.2,10.0,9.3,6.9,6.1,5.9,9.0,INFJ,Sư phạm & Giáo dục,Sư phạm Toán học,4.4
STU2516,7.2,9.2,9.5,6.2,6.1,5.9,9.3,ESFJ,Sư phạm & Giáo dục,Tâm lý học giáo dục,4.9
STU7680,5.5,8.6,8.8,6.2,5.7,6.3,9.0,ENFP,Du lịch & Dịch vụ,Quản trị dịch vụ du lịch và lữ hành,4.2
STU7277,8.5,5.7,5.3,7.7,7.6,5.2,5.6,ESTJ,Xây dựng & Quy hoạch,Quản lý xây dựng,4.5
STU2670,5.9,9.7,10.0,5.2,6.5,7.6,8.2,INFP,Ngôn ngữ & Văn hóa,Quốc tế học,4.6
STU1104,9.3,5.0,5.7,5.5,10.0,10.0,4.9,INFJ,Y tế & Sức khỏe,Điều dưỡng,4.6
STU6412,7.6,6.6,6.6,5.7,9.3,9.9,6.6,INFP,Nông nghiệp & Môi trường,Công nghệ sinh học,3.7
STU7947,7.1,7.7,8.8,7.4,6.4,6.8,8.1,ESTP,Du lịch & Dịch vụ,Quản trị dịch vụ du lịch và lữ hành,3.4
STU1222,9.5,5.1,6.1,6.8,8.5,8.7,4.8,ISTJ,Y tế & Sức khỏe,Dược học,4.0
STU2930,5.2,8.6,9.3,5.8,6.6,7.0,6.9,INTP,Ngôn ngữ & Văn hóa,Ngôn ngữ Hàn Quốc,4.8
STU0436,8.6,7.1,10.0,9.9,8.3,5.4,6.4,INTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Thiết kế vi mạch,4.1
STU2115,8.1,10.0,8.5,7.1,6.4,5.5,10.0,INFJ,Sư phạm & Giáo dục,Sư phạm Toán học,4.1
STU6329,6.9,6.7,6.3,5.3,8.2,9.6,5.9,ISFJ,Nông nghiệp & Môi trường,Công nghệ sinh học,4.3
STU7841,6.1,8.2,9.3,6.4,6.1,4.7,8.2,ESTP,Du lịch & Dịch vụ,Quản lý thể dục thể thao,4.3
STU4743,5.7,8.5,7.5,6.3,6.0,6.1,8.6,INFJ,Luật & Xã hội,Quản lý nhà nước,4.7
STU2108,6.3,8.6,10.0,6.7,7.0,6.4,9.7,ESFJ,Sư phạm & Giáo dục,Giáo dục Tiểu học,3.3
STU1169,9.4,5.5,7.1,6.7,8.4,8.6,5.9,ISFP,Y tế & Sức khỏe,Quản lý bệnh viện,5.8
STU4234,5.3,8.6,7.5,6.2,6.8,6.0,7.5,ISFP,Nghệ thuật & Thiết kế,Thanh nhạc,4.1
STU4547,5.9,7.4,7.3,5.4,5.7,6.7,8.7,INFJ,Nghệ thuật & Thiết kế,Thiết kế thời trang,4.9
STU6217,8.5,6.5,6.2,6.6,7.4,9.5,4.7,ISFP,Nông nghiệp & Môi trường,Công nghệ sinh học,5.1
STU7364,6.9,7.5,8.0,5.5,5.0,5.5,7.8,ESFP,Du lịch & Dịch vụ,Du lịch,4.7
STU3051,5.6,8.7,8.6,5.4,6.0,6.4,8.0,ISFP,Ngôn ngữ & Văn hóa,Ngôn ngữ học,4.4
STU4656,6.5,5.1,6.0,5.7,5.3,4.9,6.0,ISTJ,Nghệ thuật & Thiết kế,Thiết kế thời trang,2.6
STU1545,8.4,7.0,9.4,6.5,6.3,6.2,5.2,ENTP,Kinh tế & Quản lý,Kinh doanh quốc tế,3.8
STU7522,6.1,7.2,8.8,6.5,6.3,6.4,8.0,ESFP,Du lịch & Dịch vụ,Quản lý thể dục thể thao,4.6
STU3026,4.5,8.9,9.4,4.8,5.0,4.9,8.4,INFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Trung Quốc,4.0
STU1570,7.8,7.3,8.5,6.7,6.5,6.0,5.7,ESTJ,Kinh tế & Quản lý,Kinh tế,4.1
STU4398,5.1,7.8,5.4,6.0,6.3,6.1,7.7,INFP,Nghệ thuật & Thiết kế,Thiết kế nội thất,4.9
STU3430,4.5,10.0,9.6,6.3,5.8,5.6,8.3,ENFP,Truyền thông & Báo chí,Truyền thông đa phương tiện,4.7
STU0487,8.6,7.0,8.6,6.8,7.3,6.0,5.8,ISTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học dữ liệu,3.8
STU1508,9.2,7.9,9.4,5.4,6.0,5.6,7.1,ESTJ,Kinh tế & Quản lý,Kinh doanh quốc tế,4.1
STU0200,8.8,5.7,9.5,8.5,6.7,7.0,6.2,INTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Thiết kế vi mạch,3.1
STU0997,9.8,6.5,5.9,5.1,8.6,8.0,4.9,ISTJ,Y tế & Sức khỏe,Điều dưỡng,4.7
STU5061,6.9,7.9,8.2,5.4,5.1,5.3,9.9,INTJ,Luật & Xã hội,Quản lý nhà nước,5.6
STU7568,4.5,7.8,8.1,4.7,6.5,6.3,8.6,ESFJ,Du lịch & Dịch vụ,Quản lý thể dục thể thao,3.9
STU1887,10.0,8.8,7.8,6.4,5.2,7.2,6.4,ESTP,Kinh tế & Quản lý,Kinh tế,4.3
STU6352,7.2,5.4,7.6,5.9,7.5,8.8,5.5,ISTJ,Nông nghiệp & Môi trường,Khoa học môi trường,4.9
STU4739,5.4,8.3,7.3,5.7,7.0,4.9,9.0,ISTJ,Luật & Xã hội,Luật kinh tế,3.8
STU6081,8.0,6.4,6.0,5.4,8.2,8.6,6.4,ISFP,Nông nghiệp & Môi trường,Công nghệ sinh học,4.6
STU1769,8.0,8.2,9.7,5.9,7.0,4.7,6.2,ENTJ,Kinh tế & Quản lý,Kinh doanh quốc tế,4.3
STU5293,5.5,9.0,8.4,7.4,7.7,5.2,9.8,INFJ,Luật & Xã hội,Xã hội học,4.3
STU2586,6.9,9.1,10.0,6.3,6.7,6.9,8.1,ENFJ,Sư phạm & Giáo dục,Tâm lý học giáo dục,3.8
STU7352,5.2,9.2,8.9,5.4,6.5,7.2,8.4,ESTP,Du lịch & Dịch vụ,Quản trị khách sạn,5.3
STU5158,5.3,8.6,7.6,6.0,6.5,4.8,10.0,INTJ,Luật & Xã hội,Công tác xã hội,5.2
STU2822,5.2,4.5,7.7,5.2,5.5,5.3,4.3,INTJ,Ngôn ngữ & Văn hóa,Ngôn ngữ Trung Quốc,3.5
STU5077,6.1,8.6,6.9,5.8,4.8,6.2,8.8,ISTJ,Luật & Xã hội,Chính trị học,3.9
STU4792,5.1,9.3,9.2,6.0,6.5,6.7,8.8,ISTJ,Luật & Xã hội,Công tác xã hội,3.4
STU6422,7.8,7.8,5.9,6.0,8.5,9.1,6.5,ISFP,Nông nghiệp & Môi trường,Khoa học môi trường,3.7
STU3205,5.2,9.1,10.0,5.2,5.8,6.1,9.0,INTP,Ngôn ngữ & Văn hóa,Tiếng Việt và văn hoá Việt Nam,3.6
STU7203,9.1,5.2,6.3,8.3,6.9,5.4,5.5,ISTP,Xây dựng & Quy hoạch,Kỹ thuật xây dựng,4.2
STU3321,6.9,8.9,8.5,6.5,5.9,7.2,8.8,INTP,Ngôn ngữ & Văn hóa,Văn học,4.1
STU0712,9.9,4.6,4.9,5.7,9.8,8.4,7.0,INFJ,Y tế & Sức khỏe,Dược học,4.8
STU0355,9.8,6.6,9.3,9.1,7.9,5.4,5.9,INTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học Máy tính,3.5
STU1927,9.4,7.3,9.8,6.8,5.6,4.5,4.9,ENTJ,Kinh tế & Quản lý,Quản trị kinh doanh,3.9
STU5994,9.2,4.8,6.0,9.5,8.2,5.8,5.6,ESTP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện,4.6
STU0049,9.3,5.1,8.0,9.5,6.9,6.0,6.9,ISTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ thông tin,4.2
STU2488,7.7,9.4,9.9,5.8,6.6,6.8,10.0,ENFJ,Sư phạm & Giáo dục,Tâm lý học giáo dục,4.9
STU0643,8.3,5.3,7.3,7.6,8.0,6.7,5.5,INTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ thông tin,3.6
STU6247,7.5,4.5,6.1,5.5,7.9,9.8,6.2,ISFP,Nông nghiệp & Môi trường,Lâm nghiệp đô thị,4.4
STU4320,5.7,7.7,4.9,6.6,5.4,4.1,9.2,INFJ,Nghệ thuật & Thiết kế,Điêu khắc,4.6
STU0177,10.0,5.5,7.5,8.2,6.0,5.8,6.4,INTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học Máy tính,5.4
STU3104,6.8,8.7,9.5,5.1,7.2,6.2,8.4,ISFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Anh,5.7
STU6338,7.7,5.5,6.0,4.9,7.9,9.4,5.7,ISFJ,Nông nghiệp & Môi trường,Khoa học môi trường,4.1
STU0787,9.2,5.7,5.6,5.3,8.1,8.9,6.4,ISFP,Y tế & Sức khỏe,Dược học,4.8
STU2264,6.2,10.0,9.7,6.8,6.1,5.6,9.0,ESFJ,Sư phạm & Giáo dục,Sư phạm Vật lý,4.6
STU3247,4.5,9.1,9.6,6.1,5.9,4.7,8.1,INFP,Ngôn ngữ & Văn hóa,Đông phương học,4.5
STU2178,5.7,2.9,5.8,6.2,4.3,4.7,4.1,ISTJ,Sư phạm & Giáo dục,Sư phạm Ngữ văn,3.2
STU4998,7.4,9.8,7.4,4.5,6.1,5.0,10.0,INFJ,Luật & Xã hội,Luật kinh tế,5.5
STU1671,10.0,8.6,9.0,6.6,5.7,7.3,5.8,ESTJ,Kinh tế & Quản lý,Kinh tế quốc tế,4.1
STU6978,6.4,4.3,6.1,5.0,4.9,5.6,4.3,ESTP,Xây dựng & Quy hoạch,Địa kỹ thuật xây dựng,3.5
STU4727,6.0,9.3,8.6,4.6,5.2,6.6,10.0,INTJ,Luật & Xã hội,Chính trị học,4.3
STU0092,9.7,6.3,8.6,9.7,6.8,6.7,5.2,ISTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Kỹ thuật phần mềm,4.0
STU5463,10.0,5.5,6.9,8.8,9.5,4.5,4.7,ISTJ,"Kỹ thuật, Cơ khí & Ô tô",Công nghệ kỹ thuật ô tô,2.8
STU7797,6.2,8.1,9.2,7.2,6.3,6.3,9.1,ESFJ,Du lịch & Dịch vụ,Du lịch,3.8
STU2719,4.9,8.8,8.9,4.1,7.1,5.8,7.5,INFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Anh,4.4
STU5857,9.3,6.9,6.0,9.4,7.5,5.9,6.1,ESTP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ điện tử,4.3
STU1088,9.4,5.5,4.8,6.2,10.0,8.7,6.9,INFJ,Y tế & Sức khỏe,Dược học,4.7
STU2904,5.2,8.8,9.2,5.2,4.5,6.7,7.9,ISFP,Ngôn ngữ & Văn hóa,Ngôn ngữ học,4.5
STU0531,9.2,7.4,7.1,9.4,6.8,5.7,6.1,ISTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Kỹ thuật phần mềm,4.5
STU2485,6.6,10.0,9.1,5.7,6.3,5.6,8.1,ISFJ,Sư phạm & Giáo dục,Tâm lý học giáo dục,3.9
STU2800,5.8,9.0,10.0,5.0,6.4,5.3,6.5,ISFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Hàn Quốc,3.9
STU1731,9.2,8.1,8.4,5.7,6.2,6.2,6.6,ENTP,Kinh tế & Quản lý,Kinh tế quốc tế,4.2
STU7213,7.6,5.5,4.9,5.6,5.0,4.5,7.1,ESFP,Xây dựng & Quy hoạch,Công nghệ kỹ thuật công trình xây dựng,2.7
STU5186,5.0,9.5,8.8,6.1,5.2,6.1,8.7,INFJ,Luật & Xã hội,Tâm lý học,5.7
STU2523,6.3,6.6,6.2,5.6,5.1,6.7,6.1,INFP,Sư phạm & Giáo dục,Sư phạm Vật lý,2.9
STU3983,6.5,10.0,9.2,8.0,6.4,5.6,8.7,ENFP,Truyền thông & Báo chí,Truyền thông đại chúng,4.3
STU0107,10.0,6.7,7.7,9.5,7.5,6.7,5.7,INTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ thông tin,4.9
STU2319,6.5,8.7,8.7,5.3,6.3,5.8,10.0,INFJ,Sư phạm & Giáo dục,Giáo dục Tiểu học,5.1
STU3943,5.1,9.0,8.1,6.6,7.0,5.5,8.9,ENFP,Truyền thông & Báo chí,Truyền thông đại chúng,3.4
STU7098,9.0,6.7,5.9,8.7,6.0,5.8,6.3,ISTJ,Xây dựng & Quy hoạch,Địa kỹ thuật xây dựng,4.8
STU5748,9.0,5.2,6.0,8.3,8.3,6.2,6.1,ISTP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ khí,4.5
STU3397,6.3,7.1,7.1,5.9,5.4,5.5,7.8,INTJ,Truyền thông & Báo chí,Truyền thông đại chúng,2.5
STU0132,10.0,6.7,9.6,9.1,7.0,5.6,5.3,INTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học Máy tính,3.5
STU7474,5.3,8.2,8.9,5.2,5.7,4.1,9.4,ESFJ,Du lịch & Dịch vụ,Quản trị nhà hàng và dịch vụ ăn uống,4.9
STU2265,6.8,8.3,9.9,6.5,5.6,6.5,9.9,ESFJ,Sư phạm & Giáo dục,Sư phạm Tiếng Anh,5.2
STU7179,8.7,7.5,6.5,8.8,7.8,5.9,5.3,ISTP,Xây dựng & Quy hoạch,Kỹ thuật cấp thoát nước,3.0
STU3323,6.8,8.2,10.0,4.6,6.4,5.8,7.3,INTP,Ngôn ngữ & Văn hóa,Ngôn ngữ Anh,3.7
STU4907,7.2,9.1,9.0,5.4,6.8,6.8,10.0,ENTJ,Luật & Xã hội,Luật,4.6
STU2419,6.3,9.6,8.6,5.3,5.1,4.3,9.7,ISFJ,Sư phạm & Giáo dục,Sư phạm Vật lý,5.3
STU6948,8.1,6.8,6.2,7.8,6.4,7.0,4.3,ISTJ,Xây dựng & Quy hoạch,Địa kỹ thuật xây dựng,5.0
STU7436,5.1,7.5,8.5,5.3,5.3,6.6,8.4,ESTP,Du lịch & Dịch vụ,Du lịch,5.4
STU3906,5.2,8.9,8.7,6.5,6.9,6.0,8.6,ENTP,Truyền thông & Báo chí,Quan hệ công chúng,3.9
STU4865,6.2,9.2,7.4,5.8,5.5,5.1,9.7,ISTJ,Luật & Xã hội,Tâm lý học,4.5
STU2413,6.5,8.9,9.5,5.0,7.3,6.5,9.8,ENFJ,Sư phạm & Giáo dục,Sư phạm Ngữ văn,4.4
STU1955,6.5,6.7,9.7,5.9,6.2,7.6,5.9,ESTJ,Kinh tế & Quản lý,Thương mại điện tử,2.8
STU7766,6.1,8.6,9.7,4.4,6.3,4.9,7.3,ESFJ,Du lịch & Dịch vụ,Quản lý thể dục thể thao,4.1
STU3170,6.9,7.4,9.4,7.2,5.9,5.5,8.7,INFP,Ngôn ngữ & Văn hóa,Quốc tế học,4.0
STU6026,8.1,6.0,6.4,5.2,8.5,10.0,6.0,ISTJ,Nông nghiệp & Môi trường,Công nghệ sau thu hoạch,5.1
STU4820,5.9,10.0,7.6,5.1,7.0,5.0,9.0,INTJ,Luật & Xã hội,Xã hội học,4.2
STU5002,5.4,8.9,7.5,6.2,5.8,5.7,10.0,INTJ,Luật & Xã hội,Tâm lý học,5.4
STU1666,8.6,8.8,9.3,5.2,6.5,7.3,6.7,ESTP,Kinh tế & Quản lý,Kinh doanh quốc tế,4.4
STU0695,9.3,5.5,6.5,7.0,9.3,10.0,5.9,ISFJ,Y tế & Sức khỏe,Quản lý bệnh viện,4.1
STU5284,6.5,8.4,7.0,5.5,5.5,4.9,9.6,ENTJ,Luật & Xã hội,Luật kinh tế,4.8
STU2482,6.5,9.9,9.2,5.5,4.7,5.6,9.7,ISFJ,Sư phạm & Giáo dục,Giáo dục Tiểu học,4.4
STU5717,8.5,6.0,5.9,9.1,7.3,5.1,6.8,INTJ,"Kỹ thuật, Cơ khí & Ô tô",Robot và Trí tuệ nhân tạo,4.3
STU0983,4.2,5.7,4.8,5.4,5.4,3.8,7.9,INFP,Y tế & Sức khỏe,Điều dưỡng,2.9
STU0168,9.5,5.1,8.9,9.6,7.8,5.7,5.1,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,An toàn thông tin,4.0
STU0094,5.2,6.1,5.5,6.6,4.5,5.2,6.8,INTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học dữ liệu,2.1
STU0368,9.1,7.5,9.6,9.4,8.1,7.1,6.6,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ thông tin,5.6
STU2834,5.4,9.4,8.8,6.0,7.0,5.7,7.4,INTP,Ngôn ngữ & Văn hóa,Ngôn ngữ Nhật,4.7
STU7679,6.2,7.8,8.9,6.4,5.6,6.3,8.0,ESTP,Du lịch & Dịch vụ,Quản trị nhà hàng và dịch vụ ăn uống,4.0
STU3707,6.4,9.3,8.4,7.2,6.6,6.9,8.4,ESFP,Truyền thông & Báo chí,Lưu trữ học,2.3
STU5693,9.1,6.0,5.2,8.8,7.9,7.0,6.1,ESTP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ khí,4.1
STU0836,8.5,6.9,5.8,6.3,8.5,9.0,6.9,INFJ,Y tế & Sức khỏe,Y học cổ truyền,4.3
STU1979,8.5,7.1,10.0,6.0,5.4,5.8,5.9,ENTP,Kinh tế & Quản lý,Quản trị kinh doanh,3.8
STU1164,8.6,5.2,5.9,4.9,9.0,8.8,7.1,INFJ,Y tế & Sức khỏe,Y học cổ truyền,3.8
STU6826,10.0,5.4,6.4,9.7,7.1,4.7,5.5,ISTP,Xây dựng & Quy hoạch,Địa kỹ thuật xây dựng,3.6
STU2119,6.5,9.1,8.4,7.4,6.1,5.2,9.9,ESFJ,Sư phạm & Giáo dục,Giáo dục Tiểu học,3.8
STU7886,5.9,7.4,8.3,5.5,5.6,6.9,7.0,ESTP,Du lịch & Dịch vụ,Quản lý thể dục thể thao,5.4
STU3817,6.1,9.0,9.0,5.6,5.9,7.1,8.8,ENTP,Truyền thông & Báo chí,Lưu trữ học,4.9
STU7096,8.7,6.6,6.3,8.2,7.6,4.9,5.1,ISTP,Xây dựng & Quy hoạch,Địa kỹ thuật xây dựng,4.5
STU4829,5.8,8.4,8.4,6.0,6.1,4.5,10.0,INTJ,Luật & Xã hội,Công tác xã hội,4.5
STU2511,6.9,8.8,8.1,5.0,8.2,5.6,10.0,ENFJ,Sư phạm & Giáo dục,Giáo dục Tiểu học,5.7
STU5243,6.1,8.8,7.2,4.7,6.9,5.8,8.9,ISTJ,Luật & Xã hội,Tâm lý học,4.5
STU7416,6.1,8.3,8.1,6.7,7.7,7.3,9.2,ESTP,Du lịch & Dịch vụ,Quản trị nhà hàng và dịch vụ ăn uống,3.7
STU5833,6.3,4.5,5.1,6.2,7.0,5.6,4.4,ENTP,"Kỹ thuật, Cơ khí & Ô tô",Robot và Trí tuệ nhân tạo,2.7
STU5163,5.7,7.8,9.0,5.8,5.3,6.0,9.3,ISTJ,Luật & Xã hội,Luật kinh tế,4.6
STU6208,7.4,5.5,5.7,5.7,9.7,10.0,6.8,INFP,Nông nghiệp & Môi trường,Nuôi trồng thủy sản,4.1
STU3502,7.7,9.2,9.0,5.2,5.9,6.4,8.7,ESFP,Truyền thông & Báo chí,Báo chí,4.4
STU4652,6.1,8.1,5.3,5.3,6.1,5.8,7.5,ISFP,Nghệ thuật & Thiết kế,Thiết kế công nghiệp,4.3
STU3506,6.8,8.7,9.0,6.3,6.0,4.9,7.5,ENFP,Truyền thông & Báo chí,Lưu trữ học,5.0
STU5877,9.4,6.4,5.3,8.8,8.4,7.2,5.6,ISTP,"Kỹ thuật, Cơ khí & Ô tô",Công nghệ kỹ thuật ô tô,4.3
STU1804,8.5,7.4,9.5,6.4,6.6,6.1,6.0,ENTJ,Kinh tế & Quản lý,Kế toán,4.8
STU6812,9.5,6.0,5.6,8.5,8.1,4.6,7.1,ISTJ,Xây dựng & Quy hoạch,Công nghệ kỹ thuật công trình xây dựng,4.1
STU1596,9.3,8.3,7.6,7.8,5.4,6.5,7.1,ENTP,Kinh tế & Quản lý,Marketing,4.5
STU2535,7.0,8.9,9.8,6.3,5.7,5.5,9.5,ISFJ,Sư phạm & Giáo dục,Sư phạm Vật lý,2.8
STU1018,9.7,5.4,6.2,6.7,9.1,9.0,5.1,ISFJ,Y tế & Sức khỏe,Y học dự phòng,4.2
STU5175,5.7,9.9,7.4,5.9,5.3,4.9,9.4,INTJ,Luật & Xã hội,Chính trị học,4.0
